site;code insee;période;heure;zone;comptage - entrées
Rennes les champs libres;35238;06/06/2013;16:00;RdC champs libres, rdc 2;2
Rennes les champs libres;35238;06/06/2013;16:00;RdC champs libres, rdc 3;140
Rennes les champs libres;35238;06/06/2013;16:00;RdC champs libres, rdc 4;41
Rennes les champs libres;35238;06/06/2013;16:00;RdC champs libres, rdc retour;6
Rennes les champs libres;35238;06/06/2013;16:00;RdC vie du citoyen, rdc vie du citoyen;68
Rennes les champs libres;35238;06/06/2013;17:00;1er étage vie du citoyen, 1er etage vie du citoyen;12
Rennes les champs libres;35238;06/06/2013;17:00;RdC champs libres, rdc 2;2
Rennes les champs libres;35238;06/06/2013;17:00;RdC champs libres, rdc 3;124
Rennes les champs libres;35238;06/06/2013;17:00;RdC champs libres, rdc 4;33
Rennes les champs libres;35238;06/06/2013;17:00;RdC champs libres, rdc retour;8
Rennes les champs libres;35238;06/06/2013;17:00;RdC vie du citoyen, rdc vie du citoyen;66
Rennes les champs libres;35238;06/06/2013;18:00;1er étage vie du citoyen, 1er etage vie du citoyen;4
Rennes les champs libres;35238;06/06/2013;18:00;RdC champs libres, rdc 2;3
Rennes les champs libres;35238;06/06/2013;18:00;RdC champs libres, rdc 3;99
Rennes les champs libres;35238;06/06/2013;18:00;RdC champs libres, rdc 4;21
Rennes les champs libres;35238;06/06/2013;18:00;RdC champs libres, rdc retour;6
Rennes les champs libres;35238;06/06/2013;18:00;RdC vie du citoyen, rdc vie du citoyen;39
Rennes les champs libres;35238;07/06/2013;12:00;1er étage vie du citoyen, 1er etage vie du citoyen;7
Rennes les champs libres;35238;07/06/2013;12:00;RdC champs libres, rdc 2;2
Rennes les champs libres;35238;07/06/2013;12:00;RdC champs libres, rdc 3;124
Rennes les champs libres;35238;07/06/2013;12:00;RdC champs libres, rdc 4;29
Rennes les champs libres;35238;07/06/2013;12:00;RdC champs libres, rdc retour;12
Rennes les champs libres;35238;07/06/2013;12:00;RdC vie du citoyen, rdc vie du citoyen;39
Rennes les champs libres;35238;07/06/2013;13:00;1er étage vie du citoyen, 1er etage vie du citoyen;15
Rennes les champs libres;35238;07/06/2013;13:00;RdC champs libres, rdc 3;107
Rennes les champs libres;35238;07/06/2013;13:00;RdC champs libres, rdc 4;41
Rennes les champs libres;35238;07/06/2013;13:00;RdC champs libres, rdc retour;8
Rennes les champs libres;35238;07/06/2013;13:00;RdC vie du citoyen, rdc vie du citoyen;38
Rennes les champs libres;35238;07/06/2013;14:00;1er étage vie du citoyen, 1er etage vie du citoyen;3
Rennes les champs libres;35238;07/06/2013;14:00;RdC champs libres, rdc 2;1
Rennes les champs libres;35238;07/06/2013;14:00;RdC champs libres, rdc 3;162
Rennes les champs libres;35238;07/06/2013;14:00;RdC champs libres, rdc 4;34
Rennes les champs libres;35238;07/06/2013;14:00;RdC champs libres, rdc retour;9
Rennes les champs libres;35238;07/06/2013;14:00;RdC vie du citoyen, rdc vie du citoyen;57
Rennes les champs libres;35238;07/06/2013;15:00;1er étage vie du citoyen, 1er etage vie du citoyen;13
Rennes les champs libres;35238;07/06/2013;15:00;RdC champs libres, rdc 2;6
Rennes les champs libres;35238;07/06/2013;15:00;RdC champs libres, rdc 3;141
Rennes les champs libres;35238;07/06/2013;15:00;RdC champs libres, rdc 4;36
Rennes les champs libres;35238;07/06/2013;15:00;RdC champs libres, rdc retour;6
Rennes les champs libres;35238;07/06/2013;15:00;RdC vie du citoyen, rdc vie du citoyen;63
Rennes les champs libres;35238;07/06/2013;16:00;1er étage vie du citoyen, 1er etage vie du citoyen;11
Rennes les champs libres;35238;07/06/2013;16:00;RdC champs libres, rdc 2;1
Rennes les champs libres;35238;07/06/2013;16:00;RdC champs libres, rdc 3;125
Rennes les champs libres;35238;07/06/2013;16:00;RdC champs libres, rdc 4;31
Rennes les champs libres;35238;07/06/2013;16:00;RdC champs libres, rdc retour;5
Rennes les champs libres;35238;07/06/2013;16:00;RdC vie du citoyen, rdc vie du citoyen;67
Rennes les champs libres;35238;07/06/2013;17:00;1er étage vie du citoyen, 1er etage vie du citoyen;6
Rennes les champs libres;35238;07/06/2013;17:00;RdC champs libres, rdc 2;9
Rennes les champs libres;35238;07/06/2013;17:00;RdC champs libres, rdc 3;96
Rennes les champs libres;35238;07/06/2013;17:00;RdC champs libres, rdc 4;19
Rennes les champs libres;35238;07/06/2013;17:00;RdC champs libres, rdc retour;8
Rennes les champs libres;35238;07/06/2013;17:00;RdC vie du citoyen, rdc vie du citoyen;42
Rennes les champs libres;35238;07/06/2013;18:00;1er étage vie du citoyen, 1er etage vie du citoyen;7
Rennes les champs libres;35238;07/06/2013;18:00;RdC champs libres, rdc 2;6
Rennes les champs libres;35238;07/06/2013;18:00;RdC champs libres, rdc 3;65
Rennes les champs libres;35238;07/06/2013;18:00;RdC champs libres, rdc 4;18
Rennes les champs libres;35238;07/06/2013;18:00;RdC champs libres, rdc retour;4
Rennes les champs libres;35238;07/06/2013;18:00;RdC vie du citoyen, rdc vie du citoyen;29
Rennes les champs libres;35238;08/06/2013;14:00;1er étage vie du citoyen, 1er etage vie du citoyen;17
Rennes les champs libres;35238;08/06/2013;14:00;RdC champs libres, rdc 2;5
Rennes les champs libres;35238;08/06/2013;14:00;RdC champs libres, rdc 3;333
Rennes les champs libres;35238;08/06/2013;14:00;RdC champs libres, rdc 4;73
Rennes les champs libres;35238;08/06/2013;14:00;RdC champs libres, rdc retour;20
Rennes les champs libres;35238;08/06/2013;14:00;RdC vie du citoyen, rdc vie du citoyen;93
Rennes les champs libres;35238;08/06/2013;15:00;1er étage vie du citoyen, 1er etage vie du citoyen;18
Rennes les champs libres;35238;08/06/2013;15:00;RdC champs libres, rdc 2;14
Rennes les champs libres;35238;08/06/2013;15:00;RdC champs libres, rdc 3;299
Rennes les champs libres;35238;08/06/2013;15:00;RdC champs libres, rdc 4;70
Rennes les champs libres;35238;08/06/2013;15:00;RdC champs libres, rdc retour;31
Rennes les champs libres;35238;08/06/2013;15:00;RdC vie du citoyen, rdc vie du citoyen;87
Rennes les champs libres;35238;08/06/2013;16:00;1er étage vie du citoyen, 1er etage vie du citoyen;11
Rennes les champs libres;35238;08/06/2013;16:00;RdC champs libres, rdc 2;5
Rennes les champs libres;35238;08/06/2013;16:00;RdC champs libres, rdc 3;259
Rennes les champs libres;35238;08/06/2013;16:00;RdC champs libres, rdc 4;63
Rennes les champs libres;35238;08/06/2013;16:00;RdC champs libres, rdc retour;12
Rennes les champs libres;35238;08/06/2013;16:00;RdC vie du citoyen, rdc vie du citoyen;75
Rennes les champs libres;35238;08/06/2013;17:00;1er étage vie du citoyen, 1er etage vie du citoyen;14
Rennes les champs libres;35238;08/06/2013;17:00;RdC champs libres, rdc 2;9
Rennes les champs libres;35238;08/06/2013;17:00;RdC champs libres, rdc 3;236
Rennes les champs libres;35238;08/06/2013;17:00;RdC champs libres, rdc 4;52
Rennes les champs libres;35238;08/06/2013;17:00;RdC champs libres, rdc retour;17
Rennes les champs libres;35238;08/06/2013;17:00;RdC vie du citoyen, rdc vie du citoyen;74
Rennes les champs libres;35238;08/06/2013;18:00;1er étage vie du citoyen, 1er etage vie du citoyen;8
Rennes les champs libres;35238;08/06/2013;18:00;RdC champs libres, rdc 2;6
Rennes les champs libres;35238;08/06/2013;18:00;RdC champs libres, rdc 3;142
Rennes les champs libres;35238;08/06/2013;18:00;RdC champs libres, rdc 4;42
Rennes les champs libres;35238;08/06/2013;18:00;RdC champs libres, rdc retour;8
Rennes les champs libres;35238;08/06/2013;18:00;RdC vie du citoyen, rdc vie du citoyen;30
Rennes les champs libres;35238;09/06/2013;14:00;1er étage vie du citoyen, 1er etage vie du citoyen;25
Rennes les champs libres;35238;09/06/2013;14:00;RdC champs libres, rdc 2;4
Rennes les champs libres;35238;09/06/2013;14:00;RdC champs libres, rdc 3;298
Rennes les champs libres;35238;09/06/2013;14:00;RdC champs libres, rdc 4;61
Rennes les champs libres;35238;09/06/2013;14:00;RdC champs libres, rdc retour;12
Rennes les champs libres;35238;09/06/2013;14:00;RdC vie du citoyen, rdc vie du citoyen;81
Rennes les champs libres;35238;09/06/2013;15:00;1er étage vie du citoyen, 1er etage vie du citoyen;34
Rennes les champs libres;35238;09/06/2013;15:00;RdC champs libres, rdc 2;4
Rennes les champs libres;35238;09/06/2013;15:00;RdC champs libres, rdc 3;295
Rennes les champs libres;35238;09/06/2013;15:00;RdC champs libres, rdc 4;73
Rennes les champs libres;35238;09/06/2013;15:00;RdC champs libres, rdc retour;23
Rennes les champs libres;35238;09/06/2013;15:00;RdC vie du citoyen, rdc vie du citoyen;108
Rennes les champs libres;35238;09/06/2013;16:00;1er étage vie du citoyen, 1er etage vie du citoyen;23
Rennes les champs libres;35238;09/06/2013;16:00;RdC champs libres, rdc 2;6
Rennes les champs libres;35238;09/06/2013;16:00;RdC champs libres, rdc 3;276
Rennes les champs libres;35238;09/06/2013;16:00;RdC champs libres, rdc 4;90
Rennes les champs libres;35238;09/06/2013;16:00;RdC champs libres, rdc retour;22
Rennes les champs libres;35238;09/06/2013;16:00;RdC vie du citoyen, rdc vie du citoyen;117
Rennes les champs libres;35238;09/06/2013;17:00;1er étage vie du citoyen, 1er etage vie du citoyen;16
Rennes les champs libres;35238;09/06/2013;17:00;RdC champs libres, rdc 2;13
Rennes les champs libres;35238;09/06/2013;17:00;RdC champs libres, rdc 3;289
Rennes les champs libres;35238;09/06/2013;17:00;RdC champs libres, rdc 4;86
Rennes les champs libres;35238;09/06/2013;17:00;RdC champs libres, rdc retour;17
Rennes les champs libres;35238;09/06/2013;17:00;RdC vie du citoyen, rdc vie du citoyen;86
Rennes les champs libres;35238;09/06/2013;18:00;1er étage vie du citoyen, 1er etage vie du citoyen;15
Rennes les champs libres;35238;09/06/2013;18:00;RdC champs libres, rdc 2;6
Rennes les champs libres;35238;09/06/2013;18:00;RdC champs libres, rdc 3;132
Rennes les champs libres;35238;09/06/2013;18:00;RdC champs libres, rdc 4;31
Rennes les champs libres;35238;09/06/2013;18:00;RdC champs libres, rdc retour;13
Rennes les champs libres;35238;09/06/2013;18:00;RdC vie du citoyen, rdc vie du citoyen;36
Rennes les champs libres;35238;11/06/2013;12:00;1er étage vie du citoyen, 1er etage vie du citoyen;7
Rennes les champs libres;35238;11/06/2013;12:00;RdC champs libres, rdc 2;4
Rennes les champs libres;35238;11/06/2013;12:00;RdC champs libres, rdc 3;190
Rennes les champs libres;35238;11/06/2013;12:00;RdC champs libres, rdc 4;64
Rennes les champs libres;35238;11/06/2013;12:00;RdC champs libres, rdc retour;22
Rennes les champs libres;35238;11/06/2013;12:00;RdC vie du citoyen, rdc vie du citoyen;52
Rennes les champs libres;35238;11/06/2013;13:00;1er étage vie du citoyen, 1er etage vie du citoyen;16
Rennes les champs libres;35238;11/06/2013;13:00;RdC champs libres, rdc 2;5
Rennes les champs libres;35238;11/06/2013;13:00;RdC champs libres, rdc 3;251
Rennes les champs libres;35238;11/06/2013;13:00;RdC champs libres, rdc 4;73
Rennes les champs libres;35238;11/06/2013;13:00;RdC champs libres, rdc retour;9
Rennes les champs libres;35238;11/06/2013;13:00;RdC vie du citoyen, rdc vie du citoyen;67
Rennes les champs libres;35238;11/06/2013;14:00;1er étage vie du citoyen, 1er etage vie du citoyen;20
Rennes les champs libres;35238;11/06/2013;14:00;RdC champs libres, rdc 2;6
Rennes les champs libres;35238;11/06/2013;14:00;RdC champs libres, rdc 3;260
Rennes les champs libres;35238;11/06/2013;14:00;RdC champs libres, rdc 4;82
Rennes les champs libres;35238;11/06/2013;14:00;RdC champs libres, rdc retour;13
Rennes les champs libres;35238;11/06/2013;14:00;RdC vie du citoyen, rdc vie du citoyen;74
Rennes les champs libres;35238;11/06/2013;15:00;1er étage vie du citoyen, 1er etage vie du citoyen;17
Rennes les champs libres;35238;11/06/2013;15:00;RdC champs libres, rdc 2;1
Rennes les champs libres;35238;11/06/2013;15:00;RdC champs libres, rdc 3;272
Rennes les champs libres;35238;11/06/2013;15:00;RdC champs libres, rdc 4;87
Rennes les champs libres;35238;11/06/2013;15:00;RdC champs libres, rdc retour;11
Rennes les champs libres;35238;11/06/2013;15:00;RdC vie du citoyen, rdc vie du citoyen;88
Rennes les champs libres;35238;11/06/2013;16:00;1er étage vie du citoyen, 1er etage vie du citoyen;23
Rennes les champs libres;35238;11/06/2013;16:00;RdC champs libres, rdc 2;8
Rennes les champs libres;35238;11/06/2013;16:00;RdC champs libres, rdc 3;239
Rennes les champs libres;35238;11/06/2013;16:00;RdC champs libres, rdc 4;84
Rennes les champs libres;35238;11/06/2013;16:00;RdC champs libres, rdc retour;10
Rennes les champs libres;35238;11/06/2013;16:00;RdC vie du citoyen, rdc vie du citoyen;88
Rennes les champs libres;35238;11/06/2013;17:00;1er étage vie du citoyen, 1er etage vie du citoyen;19
Rennes les champs libres;35238;11/06/2013;17:00;RdC champs libres, rdc 2;2
Rennes les champs libres;35238;11/06/2013;17:00;RdC champs libres, rdc 3;226
Rennes les champs libres;35238;11/06/2013;17:00;RdC champs libres, rdc 4;69
Rennes les champs libres;35238;11/06/2013;17:00;RdC champs libres, rdc retour;16
Rennes les champs libres;35238;11/06/2013;17:00;RdC vie du citoyen, rdc vie du citoyen;82
Rennes les champs libres;35238;11/06/2013;18:00;1er étage vie du citoyen, 1er etage vie du citoyen;18
Rennes les champs libres;35238;11/06/2013;18:00;RdC champs libres, rdc 2;4
Rennes les champs libres;35238;11/06/2013;18:00;RdC champs libres, rdc 3;245
Rennes les champs libres;35238;11/06/2013;18:00;RdC champs libres, rdc 4;59
Rennes les champs libres;35238;11/06/2013;18:00;RdC champs libres, rdc retour;8
Rennes les champs libres;35238;11/06/2013;18:00;RdC vie du citoyen, rdc vie du citoyen;63
Rennes les champs libres;35238;11/06/2013;19:00;1er étage vie du citoyen, 1er etage vie du citoyen;13
Rennes les champs libres;35238;11/06/2013;19:00;RdC champs libres, rdc 2;5
Rennes les champs libres;35238;11/06/2013;19:00;RdC champs libres, rdc 3;127
Rennes les champs libres;35238;11/06/2013;19:00;RdC champs libres, rdc 4;20
Rennes les champs libres;35238;11/06/2013;19:00;RdC champs libres, rdc retour;2
Rennes les champs libres;35238;11/06/2013;19:00;RdC vie du citoyen, rdc vie du citoyen;31
Rennes les champs libres;35238;11/06/2013;20:00;1er étage vie du citoyen, 1er etage vie du citoyen;3
Rennes les champs libres;35238;11/06/2013;20:00;RdC champs libres, rdc 2;2
Rennes les champs libres;35238;11/06/2013;20:00;RdC champs libres, rdc 3;52
Rennes les champs libres;35238;11/06/2013;20:00;RdC champs libres, rdc 4;10
Rennes les champs libres;35238;11/06/2013;20:00;RdC champs libres, rdc retour;2
Rennes les champs libres;35238;11/06/2013;20:00;RdC vie du citoyen, rdc vie du citoyen;16
Rennes les champs libres;35238;12/06/2013;12:00;1er étage vie du citoyen, 1er etage vie du citoyen;17
Rennes les champs libres;35238;12/06/2013;12:00;RdC champs libres, rdc 2;2
Rennes les champs libres;35238;12/06/2013;12:00;RdC champs libres, rdc 3;199
Rennes les champs libres;35238;12/06/2013;12:00;RdC champs libres, rdc 4;72
Rennes les champs libres;35238;12/06/2013;12:00;RdC champs libres, rdc retour;16
Rennes les champs libres;35238;12/06/2013;12:00;RdC vie du citoyen, rdc vie du citoyen;66
Rennes les champs libres;35238;12/06/2013;13:00;1er étage vie du citoyen, 1er etage vie du citoyen;21
Rennes les champs libres;35238;12/06/2013;13:00;RdC champs libres, rdc 2;2
Rennes les champs libres;35238;12/06/2013;13:00;RdC champs libres, rdc 3;213
Rennes les champs libres;35238;12/06/2013;13:00;RdC champs libres, rdc 4;44
Rennes les champs libres;35238;12/06/2013;13:00;RdC champs libres, rdc retour;13
Rennes les champs libres;35238;12/06/2013;13:00;RdC vie du citoyen, rdc vie du citoyen;63
Rennes les champs libres;35238;12/06/2013;14:00;1er étage vie du citoyen, 1er etage vie du citoyen;11
Rennes les champs libres;35238;12/06/2013;14:00;RdC champs libres, rdc 2;8
Rennes les champs libres;35238;12/06/2013;14:00;RdC champs libres, rdc 3;280
Rennes les champs libres;35238;12/06/2013;14:00;RdC champs libres, rdc 4;62
Rennes les champs libres;35238;12/06/2013;14:00;RdC champs libres, rdc retour;17
Rennes les champs libres;35238;12/06/2013;14:00;RdC vie du citoyen, rdc vie du citoyen;89
Rennes les champs libres;35238;12/06/2013;15:00;1er étage vie du citoyen, 1er etage vie du citoyen;19
Rennes les champs libres;35238;12/06/2013;15:00;RdC champs libres, rdc 2;5
Rennes les champs libres;35238;12/06/2013;15:00;RdC champs libres, rdc 3;319
Rennes les champs libres;35238;12/06/2013;15:00;RdC champs libres, rdc 4;75
Rennes les champs libres;35238;12/06/2013;15:00;RdC champs libres, rdc retour;16
Rennes les champs libres;35238;12/06/2013;15:00;RdC vie du citoyen, rdc vie du citoyen;95
Rennes les champs libres;35238;12/06/2013;16:00;1er étage vie du citoyen, 1er etage vie du citoyen;16
Rennes les champs libres;35238;12/06/2013;16:00;RdC champs libres, rdc 2;8
Rennes les champs libres;35238;12/06/2013;16:00;RdC champs libres, rdc 3;286
Rennes les champs libres;35238;12/06/2013;16:00;RdC champs libres, rdc 4;57
Rennes les champs libres;35238;12/06/2013;16:00;RdC champs libres, rdc retour;23
Rennes les champs libres;35238;12/06/2013;16:00;RdC vie du citoyen, rdc vie du citoyen;102
Rennes les champs libres;35238;12/06/2013;17:00;1er étage vie du citoyen, 1er etage vie du citoyen;20
Rennes les champs libres;35238;12/06/2013;17:00;RdC champs libres, rdc 2;3
Rennes les champs libres;35238;12/06/2013;17:00;RdC champs libres, rdc 3;250
Rennes les champs libres;35238;12/06/2013;17:00;RdC champs libres, rdc 4;67
Rennes les champs libres;35238;12/06/2013;17:00;RdC champs libres, rdc retour;31
Rennes les champs libres;35238;12/06/2013;17:00;RdC vie du citoyen, rdc vie du citoyen;86
Rennes les champs libres;35238;12/06/2013;18:00;1er étage vie du citoyen, 1er etage vie du citoyen;4
Rennes les champs libres;35238;12/06/2013;18:00;RdC champs libres, rdc 2;7
Rennes les champs libres;35238;12/06/2013;18:00;RdC champs libres, rdc 3;146
Rennes les champs libres;35238;12/06/2013;18:00;RdC champs libres, rdc 4;34
Rennes les champs libres;35238;12/06/2013;18:00;RdC champs libres, rdc retour;18
Rennes les champs libres;35238;12/06/2013;18:00;RdC vie du citoyen, rdc vie du citoyen;60
Rennes les champs libres;35238;13/06/2013;12:00;1er étage vie du citoyen, 1er etage vie du citoyen;9
